language,emoji
ruby,:anchor:
ruby,:anchor:
python,:aspect:
ruby,:banana:
html,:banana:
java,:beetle:
java,:beetle:
javascript,:beetle:
javascript,:bug:
javascript,:bowtie:
php,:bowtie:
javascript,:bowtie:
javascript,:bowtie:
python,:bowtie:
css,:bugfix:
javascript,:bugfix:
html,:cactus:
c#,:cactus:
c#,:octocat:
javascript,:church:
python,:coffee:
coffeescript,:coffee:
python,:coffee:
javascript,:coffee:
javascript,:coffee:
c#,:coffee:
c++,:coffee:
qml,:cookie:
ruby,:dancer:
java,:dancer:
shell,:dancer:
c++,:dancer:
css,:dancer:
css,:dancer:
css,:dancer:
css,:dancer:
javascript,:dancer:
c#,:sake:
php,:dancer:
typescript,:dancer:
javascript,:dollar:
c#,:dragon:
c,:escape:
javascript,:bullettrain_front:
python,:grapes:
java,:grumpy:
javascript,:hammer:
scala,:hammer:
c++,:hammer:
python,:hammer:
shell,:hammer:
c#,:hammer:
javascript,:hammer:
scala,:hammer:
javascript,:hammer:
php,:hammer:
javascript,:hankey:
java,:hankey:
java,:hummer:
javascript,:hushed:
javascript,:hushed:
javascript,:iphone:
java,:ledger:
ada,:memory:
python,:memory:
ruby,:memory:
python,:monkey:
python,:muscle:
python,:muscle:
python,:muscle:
python,:muscle:
javascript,:muscle:
python,:orhpan:
javascript,:pencil:
ruby,:pencil:
jsoniq,:pencil:
ruby,:pencil:
clojure,:pencil:
clojure,:pencil:
html,:pencil:
javascript,:pencil:
javascript,:pencil:
javascript,:pencil:
javascript,:pencil:
javascript,:pencil:
javascript,:pencil:
javascript,:pencil:
javascript,:pencil:
ruby,:pencil:
javascript,:pencil:
javascript,:pencil:
javascript,:pencil:
python,:pencil:
python,:pencil:
objective-c,:pencil:
java,:pencil:
javascript,:pencil:
javascript,:pencil:
haskell,:pencil:
javascript,:pencil:
css,:pencil:
css,:sparkles:
css,:pencil:
css,:sparkles:
css,:sparkles:
javascript,:pencil:
javascript,:repeat:
javascript,:repeat:
javascript,:repeat:
css,:repeat:
shell,:repeat:
ruby,:rewind:
javascript,:ribbon:
ruby,:rocket:
objective-c,:rocket:
ruby,:rocket:
haskell,:rocket:
haskell,:rocket:
haskell,:rocket:
haskell,:rocket:
go,:rocket:
coffeescript,:rocket:
css,:rocket:
javascript,:rocket:
ruby,:rocket:
coffeescript,:rocket:
coffeescript,:rocket:
javascript,:rocket:
css,:rocket:
javascript,:rocket:
javascript,:rocket:
c,:rocket:
php,:rocket:
php,:rocket:
php,:rocket:
python,:rocket:
python,:rocket:
java,:rocket:
html,:rocket:
html,:rocket:
javascript,:rocket:
javascript,:rocket:
javascript,:rocket:
javascript,:rocket:
ruby,:rocket:
c,:rocket:
javascript,:heart:
html,:rocket:
ruby,:rocket:
javascript,:rocket:
go,:runner:
c#,:runner:
sourcepawn,:scream:
ruby,:scream:
javascript,:scream:
css,:scroll:
javascript,:scroll:
javascript,:scroll:
javascript,:scroll:
javascript,:scroll:
javascript,:scroll:
javascript,:scroll:
python,:scroll:
coffeescript,:secret:
javascript,:shipit:
ruby,:shipit:
html,:shipit:
python,:shipit:
typescript,:shipit:
javascript,:shipit:
c++,:shipit:
c#,:shipit:
ruby,:shipit:
javascript,:shipit:
c++,:shipit:
python,:shipit:
javascript,:shipit:
javascript,:shipit:
shell,:shipit:
ruby,:shipit:
javascript,:shower:
clojure,:shower:
ruby,:shower:
ruby,:shower:
javascript,:shower:
javascript,:shower:
javascript,:sleepy:
javascript,:smiley:
python,:smiley:
python,:smiley:
php,:smiley:
css,:smiley:
javascript,:smiley:
css,:smiley:
php,:sparkles:
css,:smiley:
objective-c,:spades:
shell,:taolao:
c++,:target:
python,:target:
javascript,:ticket:
javascript,:toilet:
javascript,:tomato:
python,:tomato:
ruby,:tongue:
java,:tongue:
php,:tophat:
css,:tophat:
javascript,:tophat:
javascript,:tophat:
javascript,:neckbeard:
c,:trophy:
javascript,:turtle:
perl,:violin:
c++,:wrench:
javascript,:wrench:
css,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
php,:wrench:
clojure,:wrench:
clojure,:wrench:
javascript,:wrench:
typescript,:wrench:
typescript,:wrench:
php,:wrench:
php,:wrench:
php,:wrench:
php,:wrench:
javascript,:wrench:
javascript,:wrench:
python,:wrench:
javascript,:wrench:
php,:wrench:
php,:wrench:
php,:wrench:
coffeescript,:wrench:
ruby,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
coffeescript,:wrench:
css,:wrench:
coffeescript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
css,:wrench:
javascript,:wrench:
javascript,:wrench:
javascript,:wrench:
python,:wrench:
shell,:wrench:
groff,:bug:
clojure,:wrench:
java,:Lantern:
c++,:balloon:
ruby,:balloon:
javascript,:balloon:
php,:bathtub:
javascript,:busstop:
javascript,:chicken:
javascript,:cleanup:
python,:option:
javascript,:cyclone:
html,:dancers:
javascript,:dancers:
java,:dancers:
shell,:dancers:
shell,:dancers:
php,:dolphin:
ruby,:include:
scala,:flushed:
clojure,:flushed:
swift,:flushed:
ruby,:flushed:
javascript,:flushed:
javascript,:flushed:
c#,:flushed:
java,:godlike:
php,:godmode:
ruby,:haircut:
php,:haircut:
python,:harmony:
c,:include:
haxe,:journal:
ruby,:joy_cat:
python,:members:
python,:members:
coffeescript,:minibus:
coffeescript,:minibus:
coffeescript,:minibus:
coffeescript,:minibus:
coffeescript,:minibus:
coffeescript,:necktie:
ruby,:clap:
java,:octocat:
php,:octocat:
javascript,:octocat:
php,:octocat:
c#,:octocat:
java,:octocat:
java,:octocat:
c++,:octocat:
swift,:octocat:
ocaml,:octocat:
postscript,:octocat:
html,:octocat:
coffeescript,:octocat:
css,:octocat:
lua,:octocat:
javascript,:octocat:
html,:octocat:
c++,:octocat:
php,:octocat:
javascript,:octocat:
c#,:octocat:
c#,:octocat:
arduino,:octocat:
c#,:octocat:
shell,:octocat:
java,:octocat:
kotlin,:octocat:
javascript,:octocat:
c#,:octocat:
python,:octocat:
c#,:octocat:
c#,:octocat:
html,:octocat:
c#,:octocat:
python,:octocat:
java,:octocat:
python,:octocat:
javascript,:octocat:
css,:octocat:
php,:octocat:
php,:octocat:
coffeescript,:octocat:
html,:octocat:
batchfile,:octocat:
javascript,:octocat:
html,:octocat:
javascript,:octocat:
c#,:octocat:
java,:octocat:
javascript,:octocat:
javascript,:octocat:
javascript,:octocat:
java,:octocat:
html,:octocat:
java,:octocat:
java,:octocat:
php,:octocat:
python,:octocat:
python,:octocat:
javascript,:octocat:
javascript,:octocat:
java,:octocat:
nsis,:octocat:
html,:octocat:
javascript,:octocat:
css,:octocat:
java,:octocat:
javascript,:octocat:
html,:octocat:
html,:octocat:
html,:octocat:
html,:octocat:
html,:octocat:
java,:octocat:
dart,:octocat:
labview,:octocat:
powershell,:octocat:
java,:octocat:
javascript,:octocat:
java,:octocat:
c#,:octocat:
c#,:octopus:
javascript,:ok_hand:
c#,:ok_hand:
javascript,:ok_hand:
c,:ok_hand:
c#,:ok_hand:
css,:ok_hand:
javascript,:top:
python,:package:
javascript,:package:
javascript,:package:
php,:package:
c,:package:
javascript,:package:
javascript,:package:
javascript,:package:
php,:package:
css,:package:
javascript,:package:
coffeescript,:package:
php,:package:
php,:package:
python,:package:
javascript,:package:
javascript,:package:
shell,:package:
javascript,:package:
php,:package:
c,:package:
javascript,:package:
javascript,:package:
javascript,:package:
javascript,:package:
shell,:package:
javascript,:package:
javascript,:package:
javascript,:package:
ruby,:package:
javascript,:package:
javascript,:package:
php,:package:
php,:package:
shell,:package:
javascript,:monkey:
coffeescript,:penguin:
coffeescript,:penguin:
javascript,:penguin:
javascript,:penguin:
javascript,:penguin:
ruby,:penguin:
ruby,:penguin:
ruby,:penguin:
javascript,:pushpin:
c#,:pushpin:
javascript,:pushpin:
ruby,:rainbow:
python,:rainbow:
javascript,:recycle:
javascript,:recycle:
php,:recycle:
php,:recycle:
php,:recycle:
javascript,:recycle:
javascript,:recycle:
java,:recycle:
javascript,:recycle:
javascript,:recycle:
javascript,:recycle:
javascript,:recycle:
python,:recycle:
html,:relaxed:
java,:relaxed:
ruby,:relaxed:
python,:return:
python,:returns:
python,:yields:
javascript,:running:
java,:running:
ruby,:fail:
haskell,:sunrise:
css,:sunrise:
go,:sunrise:
php,:cake:
java,:syringe:
javascript,:tractor:
perl,:trumpet:
java,:trumpet:
java,:trumpet:
java,:trumpet:
javascript,:updates:
css,:volcano:
javascript,:walking:
ruby,:warning:
php,:warning:
ruby,:warning:
ruby,:warning:
php,:warning:
shell,:new:
javascript,:palm_tree:
java,:worried:
javascript,:worried:
html,:airplane:
c,:airplane:
sqf,:airplane:
ruby,:airplane:
ruby,:airplane:
javascript,:arrow_up:
coffeescript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
coffeescript,:arrow_up:
go,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
python,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
go,:arrow_up:
go,:arrow_up:
go,:arrow_up:
go,:arrow_up:
go,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
php,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
php,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
kotlin,:arrow_up:
typescript,:arrow_up:
typescript,:arrow_up:
javascript,:arrow_up:
clojure,:arrow_up:
ruby,:arrow_up:
javascript,:arrow_up:
shell,:arrow_up:
shell,:arrow_up:
shell,:arrow_up:
shell,:arrow_up:
shell,:arrow_up:
shell,:arrow_up:
python,:arrow_up:
go,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
coffeescript,:arrow_up:
php,:arrow_up:
javascript,:arrow_up:
java,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
css,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
coffeescript,:arrow_up:
coffeescript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
coffeescript,:arrow_up:
css,:arrow_up:
php,:arrow_up:
php,:arrow_up:
php,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
coffeescript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
swift,:arrow_up:
javascript,:arrow_up:
coffeescript,:arrow_up:
c#,:arrow_up:
c,:arrow_up:
javascript,:arrow_up:
coffeescript,:arrow_up:
javascript,:arrow_up:
coffeescript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
coffeescript,:arrow_up:
java,:arrow_up:
javascript,:arrow_up:
java,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
java,:arrow_up:
javascript,:art:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
shell,:tada:
shell,:tada:
javascript,:tada:
javascript,:tada:
javascript,:tada:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:tada:
javascript,:arrow_up:
javascript,:tada:
javascript,:tada:
javascript,:tada:
javascript,:arrow_up:
javascript,:tada:
javascript,:arrow_up:
javascript,:tada:
javascript,:arrow_up:
javascript,:tada:
javascript,:tada:
javascript,:tada:
javascript,:arrow_up:
javascript,:tada:
javascript,:tada:
javascript,:tada:
javascript,:arrow_up:
javascript,:tada:
javascript,:arrow_up:
javascript,:tada:
javascript,:tada:
javascript,:arrow_up:
javascript,:tada:
javascript,:arrow_up:
shell,:tada:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:arrow_up:
javascript,:tada:
javascript,:arrow_up:
javascript,:tada:
javascript,:arrow_up:
javascript,:tada:
javascript,:tada:
c#,:arrow_up:
ruby,:birthday:
javascript,:arrow_up:
matlab,:bangbang:
php,:sparkles:
javascript,:birthday:
java,:birthday:
ruby,:blowfish:
javascript,:bookmark:
javascript,:bookmark:
javascript,:bookmark:
javascript,:bookmark:
ruby,:calendar:
css,:calendar:
c#,:cherries:
python,:cherries:
javascript,:cherries:
c#,:chart:
go,:codeGolf:
java,:computer:
javascript,:confused:
javascript,:envelope:
javascript,:facepalm:
ruby,:facepalm:
php,:facepalm:
python,:facepalm:
javascript,:finnadie:
ruby,:finnadie:
ruby,:frowning:
css,:frowning:
ruby,:frowning:
ruby,:game_die:
php,:grinning:
php,:grinning:
php,:grinning:
php,:grinning:
php,:grinning:
javascript,:grinning:
javascript,:grinning:
php,:grinning:
javascript,:guilabel:
shell,:hospital:
ruby,:hospital:
ruby,:hospital:
javascript,:innocent:
python,:innocent:
lua,:laughing:
coffeescript,:lipstick:
css,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
javascript,:lipstick:
c++,:lipstick:
typescript,:lipstick:
php,:lipstick:
python,:lipstick:
javascript,:lipstick:
javascript,:lipstick:
java,:lipstick:
java,:lipstick:
php,:lipstick:
php,:lipstick:
clojure,:lipstick:
java,:lipstick:
typescript,:lipstick:
php,:lipstick:
ruby,:lipstick:
javascript,:lipstick:
javascript,:lipstick:
java,:lipstick:
go,:lipstick:
c,:lipstick:
c,:lipstick:
jsoniq,:lipstick:
jsoniq,:lipstick:
coffeescript,:lipstick:
ruby,:lipstick:
javascript,:lipstick:
javascript,:lipstick:
css,:lipstick:
coffeescript,:lipstick:
javascript,:lipstick:
css,:lipstick:
php,:lipstick:
python,:lipstick:
php,:lipstick:
javascript,:lipstick:
coffeescript,:lipstick:
coffeescript,:lipstick:
java,:lipstick:
mathematica,:lipstick:
javascript,:lipstick:
go,:lipstick:
handlebars,:lipstick:
python,:lipstick:
python,:lipstick:
python,:lipstick:
python,:lipstick:
python,:lipstick:
python,:lipstick:
python,:lipstick:
python,:lipstick:
coffeescript,:lipstick:
java,:lipstick:
coffeescript,:lipstick:
python,:lipstick:
python,:lipstick:
puppet,:lipstick:
coffeescript,:lipstick:
ruby,:lipstick:
ruby,:lipstick:
ruby,:lipstick:
ruby,:lipstick:
coffeescript,:lipstick:
html,:lipstick:
c#,:lipstick:
javascript,:lipstick:
c++,:lipstick:
coffeescript,:lipstick:
css,:lipstick:
javascript,:lipstick:
coffeescript,:lipstick:
html,:lipstick:
haskell,:lipstick:
rust,:lipstick:
javascript,:lipstick:
javascript,:lipstick:
coffeescript,:racehorse:
javascript,:lollipop:
php,:lollipop:
python,:lollipop:
java,:lollipop:
fortran,:lollipop:
html,:lollipop:
html,:lollipop:
javascript,:lollipop:
php,:lollipop:
php,:lollipop:
python,:lollipop:
java,:lollipop:
php,:lollipop:
c#,:lollipop:
c#,:lollipop:
ruby,:lollipop:
html,:lollipop:
javascript,:lollipop:
java,:lollipop:
html,:lollipop:
c#,:lollipop:
c#,:lollipop:
c,:lollipop:
php,:lollipop:
javascript,:lollipop:
javascript,:lollipop:
html,:lollipop:
css,:lollipop:
php,:lollipop:
css,:lollipop:
javascript,:lollipop:
java,:lollipop:
css,:lollipop:
python,:lollipop:
javascript,:lollipop:
c#,:lollipop:
javascript,:lollipop:
html,:lollipop:
c#,:lollipop:
javascript,:lollipop:
scala,:lollipop:
css,:lollipop:
javascript,:lollipop:
javascript,:lollipop:
c++,:lollipop:
css,:lollipop:
c#,:lollipop:
python,:maxwidth:
ruby,:smirk_cat:
php,:no_entry:
lua,:noexport:
c#,:pig_nose:
javascript,:point_up:
css,:point_up:
javascript,:question:
javascript,:question:
php,:question:
javascript,:rageface:
c#,:relieved:
ruby,:sadpanda:
tex,:sailboat:
clojure,:scissors:
ruby,:scissors:
ruby,:scissors:
css,:seedling:
perl,:seedling:
ruby,:sicssors:
html,:sleeping:
java,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
coffeescript,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
viml,:sparkles:
javascript,:sparkles:
java,:sparkles:
javascript,:sparkles:
python,:sparkles:
typescript,:sparkles:
typescript,:sparkles:
typescript,:sparkles:
typescript,:sparkles:
typescript,:sparkles:
typescript,:sparkles:
javascript,:sparkles:
python,:sparkles:
javascript,:sparkles:
java,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
ruby,:sparkles:
shell,:sparkles:
shell,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
php,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
python,:sparkles:
coffeescript,:sparkles:
javascript,:sparkles:
shell,:sparkles:
java,:sparkles:
perl,:sparkles:
javascript,:sparkles:
ruby,:sparkles:
typescript,:sparkles:
javascript,:sparkles:
ruby,:sparkles:
html,:sparkles:
javascript,:sparkles:
python,:sparkles:
actionscript,:sparkles:
javascript,:sparkles:
java,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
c++,:sparkles:
javascript,:sparkles:
javascript,:sparkles:
groovy,:sparkles:
python,:sparkles:
ruby,:guitar:
javascript,:sparkles:
javascript,:sparkles:
ruby,:sparkles:
javascript,:sparkles:
shell,:snowflake:
javascript,:video_game:
